;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Efectivo de la inversion;-7506000000,0;-6186000000,0;-999000000,0;-2385000000,0;5927000000,0;-3976000000,0;-1477000000,0;-2765000000,0;-763000000,0;-3349000000,0;2524000000,0;-67000000,0
Deuda total emitida;41674000000,0;40434000000,0;27281000000,0;29857000000,0;27605000000,0;23009000000,0;26934000000,0;13094000000,0;3972000000,0;6891000000,0;12061000000,0;4980000000,0
Total de la deuda reembolsada;36962000000,0;37738000000,0;25615000000,0;28768000000,0;30600000000,0;24850000000,0;28796000000,0;12866000000,0;4930000000,0;5034000000,0;0,0;0,0
Emision de acciones ordinarias;1532000000,0;1245000000,0;1434000000,0;1595000000,0;1476000000,0;1012000000,0;647000000,0;702000000,0;837000000,0;539000000,0;747000000,0;313000000,0
Recompra de acciones comunes;4162000000,0;3564000000,0;3681000000,0;3682000000,0;1912000000,0;1103000000,0;118000000,0;111000000,0;1418000000,0;2289000000,0;1795000000,0;746000000,0
Emision de acciones preferentes;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Dividendos comunes pagados;5350000000,0;5741000000,0;6043000000,0;6320000000,0;6644000000,0;6845000000,0;7047000000,0;7252000000,0;7616000000,0;7952000000,0;8359000000,0;8779000000,0
Dividendos preferenciales pagados;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Dividendos de acciones comunes y preferentes pagados;5350000000,0;5741000000,0;6043000000,0;6320000000,0;6644000000,0;6845000000,0;7047000000,0;7252000000,0;7616000000,0;7952000000,0;8359000000,0;8779000000,0
Efectivo de Financiamiento;-3631000000,0;-5113000000,0;-6545000000,0;-7409000000,0;-10347000000,0;-9004000000,0;-8070000000,0;-6786000000,0;-10250000000,0;-8310000000,0;-6910000000,0;-8140000000,0
Ajustes del tipo de cambio de divisas;-934000000,0;-878000000,0;-6000000,0;242000000,0;-262000000,0;-72000000,0;76000000,0;-159000000,0;0,0;0,0;0,0;0,0
Cambio neto en efectivo;-1456000000,0;-1649000000,0;1246000000,0;-2549000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Intereses en efectivo pagados;498000000,0;515000000,0;663000000,0;757000000,0;903000000,0;921000000,0;935000000,0;738000000,0;848000000,0;1415000000,0;1669000000,0;1724000000,0
Impuestos en efectivo pagados;1926000000,0;2357000000,0;1554000000,0;1904000000,0;2120000000,0;2126000000,0;1268000000,0;2168000000,0;2403000000,0;2580000000,0;3262000000,0;2873000000,0
Deuda total;45177000000,0;46698000000,0;49068000000,0;50709000000,0;48445000000,0;46029000000,0;43278000000,0;44099000000,0;39548000000,0;43676000000,0;44162000000,0;45436000000,0
Flujo de caja libre;8209000000,0;7975000000,0;6534000000,0;5320000000,0;6079000000,0;8417000000,0;8667000000,0;11258000000,0;9534000000,0;9747000000,0;4741000000,0;5296000000,0
